Date;U_WMT;U_JNJ;U_JPM;U_PG;U_DIS;U_KO;U_BAC;AT_CMCSA;U_PFE;U_MRK;U_ABT;AT_PEP;AT_INTC;U_XOM;U_CVX;U_TMO;U_MCD;U_DHR;U_MDT;U_NEE;AT_TXN;U_BMY;U_LLY;U_UNP;U_BA;U_IBM;U_RTX;U_WFC;AT_AMD;U_LOW;U_MMM;U_CAT;U_GE;U_AXP;U_CVS;U_SPGI;U_TGT;U_PH;U_MO;AT_AMAT;U_DE;AT_ADP;U_CL;U_SHW;U_SO;U_TJX;U_APD;U_BDX;U_DUK;U_TFC;U_ECL;U_ITW;U_MMC;U_PNC;AT_ADI;U_COP;U_F;U_HUM;U_NEM;U_PGR;U_ETN;U_NOC;AT_AEP;U_EMR;U_GD;U_KMB;U_BAX;AT_EXC;U_LHX;U_SRE;U_BLL;U_BK;U_ES;U_LUV;U_SYY;AT_WBA;AT_XEL;U_AIG;U_CMI;U_GIS;U_PPG;U_TT;U_VFC;U_AFL;U_ADM;U_DTE;U_ROK;U_SLB;U_TRV;U_WEC;U_AME;U_CLX;U_ED;U_GLW;U_HPQ;U_KR;U_MSI;AT_PCAR;U_PEG;U_SWK;U_BFB;U_EIX;U_FRT;U_HRL;U_K;U_PPL;AT_VTRS;U_WMB;U_GWW;U_ETR;U_EFX;U_HAL;U_HSY;U_LEN;U_MKC;AT_NTRS;AT_SWKS;U_STT;U_CMS;U_IP;U_IFF;U_MTB;U_NUE
01.01.1992;24419.86;791.95;350.81;649.41;504.96;1370.81;504.98;7645.36;1398.68;1793.12;4824.2;1827.09;3684.1;1908.37;1017.35;907.84;612.14;182.8;1550.87;845.87;137.62;1943.94;758.85;1179.79;5302.34;225.78;1113.3;875.05;2032.26;266.11;441.55;165.42;851.94;237.39;1048.7;1482.71;1659.72;626.58;4027.65;1220.19;425.66;1023.05;696.16;1540.04;1143.2;998.73;1331.39;450.14;1437.15;621.76;253.33;1153.05;1514.04;1625.74;1317.39;770.43;594.91;5195.36;662.05;3167.49;834.9;2274.41;747.01;684.11;1349.43;2374.76;383.71;955.33;416.98;1232.86;1536.23;802.2;1048.88;20316.02;3200.68;5671.84;1234.31;936.79;191.54;1963.33;1586.63;476.61;2241.87;6526.75;4005.96;1247.02;1680.66;736.92;616.6;1979.8;391.34;433.63;2186.98;486.4;583.19;1696.99;419.12;1078.57;1144.76;830.58;1621.54;1712.4;2816.23;3418.65;3729.27;1190.05;18653.7;312.35;815.28;483.02;2221.3;207.1;2575.8;711.71;1002.85;1861.67;221.54;5245.51;247.8;756.26;405.94;1615.86;5152.52
01.02.1992;22708.91;733.16;466.37;701.7;617.77;1347.33;540.72;7188.92;1213.35;1662.54;4473.49;1806.86;4492.34;1853.51;943.63;881.07;706.78;203.11;1439.22;783;156.64;1762.22;710;1048.7;5649.35;231.8;1038.91;842.09;2264.52;329.77;423.01;176.88;846.37;257.65;1146.07;1521.48;1773.72;654.71;3851.99;1306.73;437.86;989.32;671.45;1626.39;1099.13;1042.43;1423.76;457.53;1339.62;627.14;256.52;1161.55;1420.71;1626.44;1421.4;755.35;701.2;5412.84;764.54;2800.88;885.62;2209.42;697.93;670.11;1481.4;2289.85;357.33;890.71;432.5;1178.22;1409.89;964.82;1076.63;19795.1;2941.42;5690.5;1176.9;862.99;199.48;1889.33;1767.28;501.53;2241.87;6554.06;3736.88;1148.34;1696.01;695.57;607.08;1908.68;427.24;490.35;2158.33;404.81;615.17;1686.25;488.17;1206.44;1057.07;871.22;1658.51;1488.05;3095.99;3353.52;3230.13;1122.21;14900.55;289.97;798.37;454.48;2221.3;189.85;2372.64;929.8;1017.11;1903.67;221.54;5102.64;271.44;773.63;383.69;1717.1;5332.68
01.03.1992;22397.83;700.39;548.92;706.04;682.36;1390.03;598.15;7204.89;1251.01;1696.9;4447.12;1752.92;4943.45;1775.83;911.22;837.26;665.94;208.75;1383.47;776.76;160.55;1773.23;668.03;1085.75;5176.47;224.96;1071.02;908.49;2104.84;307.26;424.93;192.49;885.35;240.28;1217.33;1519.65;1830.73;723.71;3839.44;1497.12;464.46;989.32;671.45;1604.15;1061.09;1079.66;1547.66;450.14;1326.62;644.09;289.52;1145.67;1425.4;1752.89;1352.06;747.22;794.87;4832.89;721.79;2771.55;937.72;2224.59;683.55;660.41;1553.89;2449.61;346.54;902.71;486.8;1222.61;1518.37;1053.43;1068.21;24424.49;3113.43;5467.22;1169.73;838;217.31;1829.04;1836.5;539.09;2418.67;6493.8;3525.07;1143.85;1663.64;710.92;608.14;1895.91;481.09;498.09;2010.57;434.12;760.97;1546.62;492.99;1312.32;1073.24;967.74;1540.22;1515.52;3226.55;3052.31;3224.43;1122.21;15236.65;318.46;779.9;458.18;2397.89;203.5;2429.9;966.41;1007.6;1996.98;243.7;5265.92;257.87;804.89;417.8;2039.82;5469.6
01.04.1992;22004.53;681.29;543.53;712.13;680.71;1405.6;563.7;6461.53;1192.43;1618.47;4332.87;1881.39;4191.6;1748.08;954.17;759.38;653.83;205.37;1224.48;773.85;143.99;1724.98;663.45;1087.82;5050.9;213.07;1083.99;887.36;2046.78;300.41;412.07;186.81;856.51;267.77;1181.7;1565.3;1668.89;677.35;3860.09;1375.96;456.62;1008.55;705.46;1546.34;1073.77;1124.33;1539.12;461.2;1347.43;649.74;289.98;1166.09;1423.06;1726.73;1334.72;743.16;837.69;4803.45;633.36;2890.21;970.28;2125.96;683.55;658.85;1632.69;2490.93;354.68;930.78;485;1201.25;1416.47;1050.15;1068.21;22339.47;3156.44;5429.78;1126.67;822.5;220.84;1745.29;1891.91;531.47;2540.93;6000.6;3131.71;1135.21;1462.45;656.01;601.15;1908.68;478.83;469.7;2088.27;442.4;821.83;1439.22;482.16;1200.64;1068.28;928.22;1470.78;1512.88;3207.33;2851.5;3339.08;1111.99;17051.68;292.09;889.16;443.73;2486.05;167.75;2356.93;1024.98;934.89;1912.21;210.46;5344.98;295.2;792.8;416.56;1966.68;5369.54
01.05.1992;21381.76;664.8;595.59;715.17;645.68;1420.6;598.15;6976.16;1186.16;1556.28;4626.99;1962.6;3956.64;1878.89;1028.86;815.36;700.24;212.14;1125.1;808.76;153.55;1661.09;626.85;1239.94;4883.46;233;1117.7;917.55;1959.68;299.58;433.69;209.68;849.5;263.38;1178.71;1685.96;1631.81;718.56;3910.63;1315.39;442.07;1033.91;705.66;1654.73;1118.02;959.93;1697.56;462.02;1404.66;700.59;299.61;1150.21;1476.01;1855.91;1456.06;800.02;956.15;4754.69;643.64;3059.36;1018.29;2301.3;708.55;654.15;1674.63;2591.27;364.33;972.87;449.8;1225.55;1390.99;1063.4;1068.21;23009.66;3343.59;4999.14;1173.47;796.28;225.26;1714.51;2026.48;528.2;2576.52;6028;2889.65;1230.95;1524.36;762.87;592.61;1984.64;493.34;512.95;2165.97;469.45;819.26;1471.44;514.35;1262.06;1043.43;884.75;1490.66;1568.74;3169.38;2947.23;3224.43;1160.83;15593.31;255.06;764.83;443.73;2627.11;195.25;2400.71;850.46;834.73;2202.79;321.24;5652.16;210.33;790.11;431.99;2096.71;5109.73
01.06.1992;22108.32;683.71;616.42;729.16;683.27;1534.16;582.43;7776.71;1257.45;1667.15;4768.27;1949.07;3834.47;1970.18;1080.96;820.22;762.47;216.65;1323.65;828.99;167.61;1638.87;618.13;1214.11;4939.28;236;1085.37;908.39;1800;347.71;451.51;232.45;856.51;273.62;1094.94;1618.67;1848.82;684.66;3897.99;1471.16;407.37;1028.27;768.67;1617.85;1165.33;1049.92;1679.45;466.15;1416.9;803.12;285.7;1145.05;1452.35;1798.6;1352.06;845.98;1002.07;3998.82;718.11;3044.65;1062.57;2228.97;724.88;631.95;1661.94;2734.59;375.19;966.09;430.38;1298.46;1474.86;1129.66;1087.7;26077.61;3438.38;5019.14;1184.4;816.54;257.23;1724.61;2129.18;531.22;2640.58;6574.45;3104.62;1194.48;1483.99;779.63;615.03;2023.43;511.48;496.02;2223.32;471.05;776.95;1535.88;508.72;1402.18;1099.68;838.72;1465.81;1624.6;3169.38;2947.23;3449.78;1189.57;16602.95;252.06;778.67;459.99;2468.37;212.64;2400.92;894.45;963.51;2221.53;232.62;6164.14;220.59;762.31;426.52;2103.31;5975.79
01.07.1992;22285.61;636.62;636.13;648.73;650.1;1418.76;610.84;8234.16;1265.86;1617.82;4291.45;1915.5;4360.77;1982.22;1005.37;803.19;756.4;212.14;1385.7;831.95;163.96;1504.64;614.67;1178.47;4616.54;255.86;1085.37;932.7;1016.13;314.31;464.48;199.72;886.75;278.08;1145.8;1549.58;1818.29;599.08;3868.34;1488.46;383.99;971.59;759.67;1617.85;1208.33;1132.41;1583.31;507.07;1453.77;734.77;281.88;1110.9;1466.55;1895.58;1352.06;804.92;980.46;4141.58;810.97;3421.42;1042.89;2306.6;727.71;624.07;1824.33;2770.26;359.17;1003.98;444.2;1326.06;1459.44;1106.47;1110.72;25034.5;3395.3;5169.52;1209.91;849.97;240.44;1825.66;2149.11;495.07;2491.82;6959.56;2862.31;1167.16;1452.75;757.27;686.35;2084.74;468.77;485.61;2223.32;484.11;722.75;1288.85;499.41;1253.55;1125.02;832.24;1585.33;1687.76;3323.33;3290.4;3824.29;1231.96;17861.3;238.52;703.07;482.99;2255.27;200.62;2467;962.88;896.07;2221.28;243.7;6018.9;215.46;759.61;392.91;2095.16;6114.16
01.08.1992;23272.62;697.67;581.54;713.85;637.79;1478.95;579.27;7547.98;1339.37;1723.78;4402.48;2030.97;4576.93;2062.47;1080.96;764.24;691.68;233.58;1338.35;905.96;189.96;1586.05;661.95;1192.91;4532.35;247.07;1189.98;945.82;1103.23;374.57;475.68;208.36;850.04;270.68;1197.18;1480.49;1774.19;617.23;4097.38;1540.39;381.73;1011.13;758.72;1733.93;1318.2;1206.64;1551.46;521.15;1522.25;791.91;290.48;1117.19;1484.05;1829.86;1352.06;920.89;997.55;4609.98;788.27;3672.12;1050.34;2495.12;787.18;644.56;2012.51;2627.58;372.52;985.03;450.12;1368.38;1372.08;1103.29;1214.31;25779.58;3490;5357.5;1287.65;910.85;248.39;1891.14;2157.09;488.5;2706.63;7289.66;3274.24;1227.37;1546.48;797.52;668.03;2181.7;457.78;503.15;2470.36;463.34;754.9;1256.63;564.76;1250.75;1145.29;816.78;1667.97;1796.5;3497.23;3365.85;3766.67;1319.54;21343.7;271.85;712.52;518.54;2290.79;238.53;2525.74;1174.22;958.36;2178.92;243.7;5936.73;229.02;716.36;431.49;2148.15;6446.61
01.09.1992;23813.92;706.23;558.45;657.59;611.21;1504.75;554.02;7049.23;1328.81;1581.09;4473.49;2024.18;4445.35;2089.91;1127.82;776.41;683.2;208.75;1417.08;866.82;178.66;1518.68;620.68;1172.69;4207.84;231.32;1162.66;909.09;1219.36;279.94;469.38;183.63;838.75;251.45;1212.26;1541.54;1843.04;622.47;4211.91;1670.19;355.67;980.06;805.8;1689.64;1305.1;1297.14;1556.01;508.72;1536.01;734.53;288.33;1128.61;1600.96;1785.33;1317.39;912.59;877.63;4042.97;793.07;3620.51;967.76;2210.83;752.18;637.98;1961.48;2653.3;355.53;987.7;454.23;1382.49;1369.5;1116.66;1229;26691.24;3524.55;5848.5;1287.65;944.45;222.93;1897.92;1926.91;463.05;2772.22;7120.94;3119.56;1222.74;1615.59;811.47;629.24;2128.55;454.12;461.11;2468.84;457.27;592.86;998.86;558.31;1172.09;1116.5;818.43;1710.45;1782.32;3458.59;3305.02;3893.01;1302.02;22130.05;278.2;730.19;532.9;2309.55;255.25;2563.71;1105.72;967.94;2207.16;249.23;6018.9;222.13;688.47;431.49;2119.99;5853.98
01.10.1992;24541.86;655.41;555.11;694.51;628.93;1380.14;566.76;7335.78;1259.09;1445.91;4029.7;2133.42;4793.08;2069.62;1135.47;808.05;719.69;199.72;1636.68;875.85;189.04;1427.56;577.67;1259.6;4109;211.52;1033.47;958.07;1262.91;295.71;479.48;195.52;886.31;258.81;1215.28;1574.77;1877.17;619.86;4327.8;1800;389.68;1075.97;843.83;1616.81;1322.56;1282.05;1613.81;499.07;1530.67;768.96;306.02;1219.99;1727.41;1887.73;1421.4;916.74;834.02;4310.54;776.51;3894.93;1048.69;2177.16;755.06;690.35;2226.19;2563.46;314.92;997.29;502.04;1388.8;1281.32;1176.84;1234.86;29226.16;3403.61;5867.37;1291.77;1019.77;234.88;1803.03;1846.62;504.94;2743.42;6955.33;3326.47;1213.73;1639.24;820.45;677.61;2108.94;437;457.17;2508.99;476.52;549.71;1031.08;560.33;1183.36;1163.02;831.42;1776.04;1733.3;3732.91;3264.47;4182.45;1303.62;23279.12;301.38;758.64;535.01;2202.13;253.39;2704.09;958.95;1043.67;2183.08;254.77;5995.23;235.91;676.22;435.28;2195.63;5977.44
01.11.1992;25633.76;711.48;593.25;749.47;709.72;1431.89;600.19;6533.43;1303.46;1462.3;4247.2;2194.76;5101.26;1955.99;1083.85;851.4;746.05;220.04;1636.98;878.86;224.24;1563.79;582.32;1323.59;4179.61;181.82;967.56;1047.81;1843.55;296.86;498.49;201.32;893.42;255.82;1288.14;1614.63;2129.74;583.24;3949.52;2076.93;374.78;1107.11;857.38;1696.92;1311.61;1537.86;1750.97;519.04;1536.01;798.01;315.75;1171.83;1800.65;1935.33;1629.4;830.63;845.06;4509.87;762.01;4774.43;962.81;2345.5;752.18;674.48;2639.3;2761.1;328.34;1016.47;551.85;1381.64;1338.38;1264.48;1211.45;29524.39;3653.91;6169.23;1284.26;1056.83;239.74;1838.58;2015.23;542.43;2930.63;6955.33;3441.07;1204.32;1623.47;769.55;611.26;2030.46;448.11;473.45;2519.02;479.73;606.48;1170.71;616.92;1267.89;1183.7;763.87;1745.77;1704.49;3811.5;3421.73;4341.64;1279.92;24628.63;324.57;864.85;537.55;2524.39;230.1;2741.03;1072.71;1058.1;2145.28;276.93;5974.63;242.78;715.68;455.45;2211.99;7149.77
01.12.1992;26673.67;709.52;622.91;760.08;716.37;1371.92;649.88;8153.96;1324.62;1499.16;4407.81;2222.02;5496.56;1938.69;1056.33;875.94;796.35;218.91;1614.16;854.27;224.24;1543.93;592.23;1375.96;3981.23;182.14;948.5;1035.48;2119.36;352.27;489.27;216.1;941.85;269.28;1315.48;1592.82;2171.26;606.87;4141.87;2509.62;357.59;1194.89;866.48;1835.01;1280.59;1643.92;1787.54;544.82;1539.48;774.88;325.48;1197.06;1767;2043.35;1906.75;801.26;938.65;4061.38;644.48;4659.1;985.01;2631.89;731.26;674.43;2536.8;2912.48;353.12;1010.84;554.14;1338.69;1429.25;1369.01;1232.35;32821.58;3705.86;6608.01;1303.04;1096.42;267.35;1882.92;2124.22;563.19;3290.66;7202.56;3441.07;1237.25;1677.66;724.63;639.54;2006.31;477.74;484.06;2567.97;503.8;661.97;1267.37;673.52;1313.02;1195.69;827.8;1769.64;1670.88;3575.74;3767.98;3991.51;1285.85;27102.74;329.85;869.27;552.54;2722.29;226.4;2749.91;1043.32;1106.2;2438.24;276.93;7272.57;251.45;698.58;448.9;2327.02;8061.59
01.01.1993;26643.55;711.28;659.76;758.31;762.95;1449.82;659.51;8900.45;1231.22;1429.13;4336.43;2269.95;6550.7;2008.52;1075.68;925.01;792.29;234.7;1580.96;887.95;212.57;1532.57;569.95;1369.95;4564.2;135.43;1025.76;1063.22;2104.84;381.96;482.09;204.65;980.55;297.71;1291.17;1646.47;2078.65;625.34;3987.68;2336.54;405.92;1206.01;811.87;1791.14;1364.78;1712.1;1717.86;525.27;1561.09;907.89;319.57;1197.06;1757.38;2052.35;2253.43;843.21;944.16;4131.98;683.98;5169.9;1086.51;3097.01;778.25;703.2;2655.32;2846.15;349.97;1015.7;538.08;1396.11;1481.6;1453.3;1262.12;35208.61;3653.91;6608.01;1318.16;1110.79;276.2;1869.28;2132.31;516.63;3083.66;7645.79;3377.34;1251.54;1844.63;689.29;675.85;2105.63;486.56;493.34;2659.68;483.4;723.53;1256.63;677.39;1302.8;1301.04;890.67;1678.11;1716.45;3991.77;3829.08;3896.99;1311.45;28368.25;334.1;913.02;565.39;2974.69;216.06;2794.5;1107;1168.36;2391.71;299.08;7230.26;254.92;730.09;441.78;2206.05;9083.18
01.02.1993;27424.13;619.73;700.33;714.41;810.51;1488.78;693.21;9417.25;1120.83;1280.86;3946.56;2310.97;8383.93;2020.84;1143.39;981.44;800.42;248.24;1483.56;918.57;257.03;1365.59;525.38;1413.86;4094.98;141.48;1020.44;1135.09;2220.97;432.83;473.11;214.3;989.15;297.66;1263.67;1663.24;2167.83;693.95;3923.05;2500.96;431.43;1191.82;832.84;1820.39;1407.74;1696.44;1644.36;527.77;1593.5;937.79;325.01;1249.62;1763.33;2219.56;2253.43;928.12;1049.17;4131.98;627.85;5990.87;1048.24;2926.84;801.75;696.81;2954.76;2834.09;329.71;1078.88;562.17;1432.47;1507.78;1554.69;1303.79;37446.44;3594.88;6058.92;1352.44;1144.3;274.88;1860.19;2023.06;598.67;3170.52;7507.29;3284.94;1318.41;1884.39;708.85;686.82;2125.49;486.56;484.5;2771.77;464.06;755.88;1449.96;696.83;1348.32;1353.71;867.1;1606.92;1760.33;4011.72;3867.19;3606.17;1353.57;32420.86;357.51;884.49;595.37;3136.95;226.4;2883.69;1206.14;989.73;2519.83;276.93;7560.79;270.45;697.21;437.21;2279.86;9097.67
01.03.1993;27476.16;606.99;700.33;749.96;777.2;1458.48;695.13;10581.77;1015.13;1301.45;3713.35;2146.88;8685.38;2123.25;1227.21;1005.98;808.13;234.7;1282.01;954.8;251.33;1336.9;492.1;1364.09;3894.82;148.74;968.69;1166.1;2467.75;458.64;503.42;221.47;956.18;297.66;1187.18;1608.4;2137.01;680.35;3373.69;2821.16;496.38;1220.2;911.55;1901.01;1470.71;1742.08;1575.47;481.01;1678.35;931.96;325.01;1334.77;1782.71;2319.62;2426.77;970.5;1029.74;4006;636.49;5879.93;1065.76;3043.54;842.58;738.04;3041.57;2673.93;318.9;1165.98;588.27;1534.27;1478.65;1524.14;1354.51;40745.37;3473.31;5854.73;1424.83;1158.81;300.28;1904.8;2140.07;615.11;2880.98;7946.94;3348.73;1380.51;1843.11;724.56;679.14;2251.97;441.65;497.88;2893.41;427;758.47;1396.26;735.73;1336.47;1401.12;890.67;1586.58;1882.24;4331.06;3949.03;3698.13;1467.87;27017.39;375.6;843.13;623.79;2885.63;269.67;3115.28;1181.62;1004.21;2633.72;265.85;7726.05;291.39;695.98;446.35;2327.45;9822.01
01.04.1993;25940.25;576.91;701.75;709.08;790.52;1490.3;709.68;9604.11;1045.05;1139.88;3605.72;2345.47;8402.78;2177.27;1280.06;1111.48;871.23;248.52;1188.51;920.59;260.09;1365.04;455.34;1449.1;3995.05;140.93;1014.44;1240.53;2627.43;532.1;528.77;226.25;1035.42;335.45;1168.82;1730.3;2281.77;669.72;3348.87;2855.77;499.87;1197.15;964.63;1981.74;1538.17;2008.34;1583.08;484.93;1727.55;1019.1;336.48;1316.36;1828.73;2446.97;2738.79;949.31;1154.64;4918.05;736.66;6110.99;1146.19;3365.12;875.45;755.73;3072.53;2667.85;320.27;1170.9;610.72;1541.35;1494.49;1568.27;1336.37;44775.13;3664.35;6139.87;1417.21;1231.91;335.71;1959.72;2225.67;543.79;3021.71;8002.52;3253.05;1357.06;1979.34;726.08;709.52;2211.76;522.31;548.74;2914.08;440.54;785.12;1632.55;845.8;1456.41;1423.96;955.54;1715.54;1870.47;4469.96;3825.45;3559.27;1457.64;25243.49;415.24;913.71;615.12;2885.63;273.46;3182.51;1284.59;941.03;2851.04;254.77;7580.56;280.92;700.12;462.55;2504.27;10584.25
01.05.1993;21877.32;635.31;660.85;700.64;716.08;1377.33;633.7;8511.42;1192.51;1268.37;4137.41;2030;7318.4;2202.2;1338.78;1116.39;810.16;262.07;1120.17;933.03;267.52;1440.56;486.17;1466.77;4338.71;133.79;1068.26;1295.24;3411.3;481.67;548.09;264.21;1049.86;341.55;1120.22;1652.42;1937.1;637.83;2480.65;2976.93;551.38;1120.37;879.55;1871.65;1554.18;1818.16;1633.85;466.47;1716.62;955.53;326.65;1316.17;1756.66;2339.96;2600.11;1001.18;1247.59;5966.16;786.75;5666.55;1209.87;3548.88;890.39;736.44;2972.64;2364;305.28;1146.31;604.65;1556.1;1486.99;1458.89;1336.37;43581.13;3518.12;5930.77;1405.98;1239.1;330.4;1819.54;2409.11;588.36;2774.15;8502.67;3128.67;1361.91;2067.49;785.07;715.06;2211.76;446.61;535.09;2945.08;455.11;776.04;1643.29;961.06;1382.16;1450.73;981.94;1654;1895.21;4368.84;3536.94;3391.17;1463.74;24905.4;418.46;944.23;613.39;2667.85;302.79;3100.34;1217.12;941.03;2572.37;260.31;5902.89;310.59;726.3;469.19;2467.26;10395.76
01.06.1993;23439.99;637.32;671.61;706.01;782.8;1442.51;626.04;9965.46;1253.6;1264.23;3920.61;1988.85;8714.18;2189.11;1409.68;1172.82;818.02;285.75;1172.23;958.26;301.82;1394.09;491.97;1481.5;4583.26;142.85;1153.52;1245.3;3280.65;599.1;554.56;284.83;1085.97;347.65;1160.34;1586.56;1965.11;704.41;2663.43;3677.89;594.7;1126.06;826.18;1842.35;1508.61;2008.55;1592.31;515.13;1747.75;949.9;358.33;1362.36;1781.06;2349.14;2808.12;1078.2;1186.05;7336.77;841.45;5422.11;1199.68;3632.29;850.41;804.07;2960.98;2293.75;328.45;1200.29;594.78;1533.98;1568.09;1523.81;1309.18;50762.37;3744.53;6621.05;1386.67;1247.65;298.69;1836.8;2384.62;622.79;2912.49;8808.95;3064.82;1366.76;2034.94;802.33;716.16;2188.36;454.18;541.85;2924.35;442.74;888.94;1503.66;1086.06;1290.62;1441.73;966.1;1723.24;1934.79;4389.06;3454.69;3131.94;1451.54;25919.65;416.38;1013.97;609.01;2887.55;322.72;3221.49;1089.52;960.43;2400.88;288;5074.42;336.83;739.32;477.88;2352.14;10207.27
01.07.1993;21486.93;575.02;705.24;739.97;724.98;1501.02;652.13;10426.29;1118.14;1168.39;3685.73;2018.51;8148.33;2189.11;1372.11;1160.56;799.66;286.02;1107.68;964.58;319.25;1340.72;454.77;1437.17;4266.18;135.29;1145.38;1342.06;2801.62;619.01;525.98;283.87;1106.33;381.2;1129.48;1610.5;1843.81;704.41;2560.38;3790.39;616.96;1106.21;848.26;1886.56;1549.63;2008.55;1508.71;535.95;1764.34;1049.35;377.58;1390.07;1724.95;2376.67;2756.12;988.35;1141.3;7820.52;912.62;5765.28;1214.87;3875.99;911.15;758.77;3401.47;2422.54;313.34;1230.17;623.29;1556.24;1379.67;1626.31;1327.62;52852.59;3535.54;6220.35;1429.78;1262.04;298.69;1895.5;2212.24;609.35;2717.58;8084.16;2953.08;1362.93;2099.54;764.35;720.32;2269.79;413.47;558.06;2987.24;429.72;830.5;1492.92;1118.41;1393.87;1485.26;858.92;1796.56;1947.77;4329.71;3495.81;3183.41;1478.55;24254.86;473.7;952.75;639.68;3070.31;283.69;2823.49;1163.14;877.49;2432.98;276.93;5489.9;349.11;725.45;472.26;2263.42;9795.86
01.08.1993;21382.63;532.29;711.75;699.62;665.95;1518.47;658.65;11520.76;1037.2;1026.51;3619.6;2066.74;7948.36;2218.52;1417.58;1101.67;844.54;313.2;1035.43;993.04;328.42;1264.27;446.37;1529.03;4496.78;120.53;1213.23;1325.33;2859.68;602.34;517.47;300.28;1151.39;405.79;1133.06;1795.14;1930.45;669.59;2467.75;4569.23;593.37;1134.73;752.11;1871.83;1543.13;1664.88;1517.99;468.54;1880.49;1004.26;391.85;1315.99;1711.32;2129.65;3224.14;1049.27;1229.14;7175.52;985.88;6878.27;1248.61;3690.32;935.45;753.92;3512.04;2287.61;285.85;1275;637.55;1601.13;1446.53;1518.62;1346.06;59123.23;3807.21;5895.98;1437.61;1353.21;280.52;1696.6;2273.8;580.22;2556.43;8328.08;2972.24;1402.3;2188.37;776.5;771.69;2269.79;417.3;569.64;3081.58;424.84;756.3;1557.36;1227.32;1485.64;1523.34;885.51;1664.72;1967.85;4432.31;3451.9;2867.27;1503.3;20532.02;491;866.65;670.35;3070.31;306.54;2680.82;1179.06;838.49;2397.1;288;5781.04;361.39;711.58;468.66;2368.64;9795.86
01.09.1993;21514.05;579.21;694.39;705.01;694.91;1487.93;672.33;14186.09;1087;1064.07;3783.3;2176.96;9590.89;2213.5;1499.74;1231.71;885.04;313.2;1060.48;1015.46;366.82;1320.14;464.62;1550.36;4598.04;126.74;1260.81;1325.33;3672.59;632.26;533.13;315.17;1141.22;402.72;1157.97;1913.43;1861.51;733.55;2580.22;5001.93;662.97;1106.21;776.19;2012.1;1649.39;1748.86;1573.7;493.82;1907.06;986.54;389.66;1482.81;1782.63;2185.21;3484.15;1148.59;1181.21;8384.88;835.6;6633.41;1334.81;3460.29;950.31;787.68;3698.14;2434.81;299.6;1304.05;662.41;1646.02;1546.75;1463.52;1361.65;63172.67;4069.17;5976.04;1468.95;1399.66;293.55;1738.32;2246.16;679.87;2475.86;9228.89;3070.45;1402.3;2374.67;813.61;834.23;2359.44;417.3;579.18;3122.81;403.68;760.21;1825.88;1235.45;1468.6;1541.4;898.8;1676.31;2028.09;4514.39;3575.92;3130.32;1521.86;19967.95;518.18;869.45;703.99;3677.38;311.35;2954.98;1380.48;896.99;2310.97;465.24;5635.47;381.58;716.13;469.69;2285.94;10448.91
01.10.1993;20678.55;561.28;789.11;679.83;674.86;1471.89;688.77;14474.43;1026.37;1043.61;4001.57;2144.39;10987.99;2251.74;1571.63;1246.43;858.47;316.87;1146.07;1021.89;336.07;1333.76;495.02;1508.62;4496.5;121.22;1227.99;1394.42;3004.85;726.01;502.49;308.45;1122.27;434.99;1092.6;1868.61;1889.4;736.24;2467.73;5131.73;703.34;1146.33;779.9;2130.45;1663.25;1886.92;1456.98;506.2;1951.8;962.91;378.1;1427.2;1735.91;2287.06;3709.49;1213.36;1274.25;8143.01;793.61;7422.19;1385.76;3307.8;941.06;763.27;4108.77;2419.16;249.66;1319.15;703.43;1622.97;1473.1;1559.94;1336.67;62724.64;3981.85;5765.35;1469.41;1410.46;292.67;1686.17;2204.8;675.36;2596.88;8914.27;3003.34;1367.87;2342.14;825.83;822.58;2369.74;426.43;575.09;3080.32;438.61;719.9;1729.21;1302;1399.49;1552.45;865.79;1660.67;1915.89;4906.19;3617.26;2915.71;1498.55;26776;547.57;829.14;692.93;3622.22;301.77;3022.99;1326.44;872.12;2458.51;476.31;6199.67;372.75;675.65;422.7;2360.48;12258.25
01.11.1993;21827.36;613.28;723.53;777.91;778.57;1511.31;621.37;19203.13;1082.67;1077.27;4173.81;2151.31;9560.62;2213.5;1545.67;1210.85;932.05;311.21;1249.31;1021.89;306.19;1405.21;525.43;1490.73;4380.46;131.92;1351.07;1302.21;2366.13;753.2;512.29;355.21;1141.3;393.17;1067.34;2054.78;1969.57;738.94;2910.31;4707.7;736.61;1217.8;881.8;2182.24;1665.96;1871.58;1620.43;526.52;1946.21;988.43;416.68;1404.22;1596.15;2170.99;3137.47;1140.99;1424.68;9029.88;862.89;8135.44;1450.29;3260.88;947.23;740.49;4172.06;2573.84;266.31;1253.7;771.11;1622.97;1264.41;1504.88;1305.44;56228.16;4009.14;6550.66;1409.84;1275.36;344.1;1786.91;2357.85;659.61;2375.55;8599.65;3023.47;1317.95;2334.01;770.87;842.83;2369.74;426.43;585.54;2942.24;353.51;785.22;1675.51;1360.59;1606.82;1497.2;927.44;1660.67;1712.07;4594.36;3801.64;3389.33;1454.66;28696.64;542.13;844.49;681.86;3695.77;248.12;3227.04;1258.84;940.72;2379.21;454.16;6387.54;371.74;689.61;451.19;2377.04;12548.72
